"participant","date","direction test","start landmark","facing landmark","target landmark","bearing","actual direction","abs error","same or different route"
"Utah_111","2017-07-10 12:05:27 -0700","0","Golledge Hall","Snow Church","Batty House","117","173.56946174631722","56.56946174631719","different"
"Utah_111","2017-07-10 12:05:27 -0700","0","Golledge Hall","Snow Church","Tobler Museum","62","147.02844706156864","85.02844706156861","same"
"Utah_111","2017-07-10 12:05:27 -0700","0","Golledge Hall","Snow Church","Harris Hall","111","176.20228061379694","65.20228061379692","different"
"Utah_111","2017-07-10 12:05:27 -0700","0","Golledge Hall","Snow Church","Harvey House","131","139.9309367825621","8.930936782562071","different"
"Utah_111","2017-07-10 12:05:27 -0700","0","Golledge Hall","Snow Church","Lynch Station","158","173.9683139144772","15.968313914477221","different"
"Utah_111","2017-07-10 12:05:27 -0700","0","Golledge Hall","Snow Church","Sauer Center","58","76.21088344473236","18.21088344473236","same"
"Utah_111","2017-07-10 12:05:27 -0700","0","Snow Church","Sauer Center","Lynch Station","168","79.44851915391443","88.55148084608557","different"
"Utah_111","2017-07-10 12:05:27 -0700","0","Snow Church","Sauer Center","Harvey House","153","119.69295786010949","33.30704213989051","different"
"Utah_111","2017-07-10 12:05:27 -0700","0","Snow Church","Sauer Center","Tobler Museum","50","63.69277616633406","13.692776166334056","same"
"Utah_111","2017-07-10 12:05:27 -0700","0","Snow Church","Sauer Center","Batty House","178","90.64700941659355","87.35299058340645","different"
"Utah_111","2017-07-10 12:05:27 -0700","0","Snow Church","Sauer Center","Sauer Center","178","0.27926235158294926","177.72073764841704","same"
"Utah_111","2017-07-10 12:05:27 -0700","0","Snow Church","Sauer Center","Harris Hall","172","88.09346154480706","83.90653845519294","different"
"Utah_111","2017-07-10 12:05:27 -0700","0","Snow Church","Sauer Center","Golledge Hall","145","125.84311454991943","19.156885450080566","same"
"Utah_111","2017-07-10 12:05:27 -0700","0","Sauer Center","Tobler Museum","Golledge Hall","44","51.85616181338527","7.856161813385256","same"
"Utah_111","2017-07-10 12:05:27 -0700","0","Sauer Center","Tobler Museum","Snow Church","79","89.63525725921563","10.63525725921562","same"
"Utah_111","2017-07-10 12:05:27 -0700","0","Sauer Center","Tobler Museum","Lynch Station","58","17.76205492025987","40.23794507974013","different"
"Utah_111","2017-07-10 12:05:27 -0700","0","Sauer Center","Tobler Museum","Harvey House","54","23.091344032837192","30.908655967162808","different"
"Utah_111","2017-07-10 12:05:27 -0700","0","Sauer Center","Tobler Museum","Tobler Museum","7","2.713388186025341","4.286611813974659","same"
"Utah_111","2017-07-10 12:05:27 -0700","0","Sauer Center","Tobler Museum","Batty House","57","6.744508622348706","50.255491377651296","different"
"Utah_111","2017-07-10 12:05:27 -0700","0","Sauer Center","Tobler Museum","Harris Hall","71","4.240040563502388","66.75995943649761","different"
"Utah_111","2017-07-10 12:05:27 -0700","0","Tobler Museum","Sauer Center","Snow Church","49","38.78279808560637","10.217201914393627","same"
"Utah_111","2017-07-10 12:05:27 -0700","0","Tobler Museum","Sauer Center","Lynch Station","77","156.23556254554433","79.23556254554433","different"
"Utah_111","2017-07-10 12:05:27 -0700","0","Tobler Museum","Sauer Center","Harris Hall","98","173.2852643263074","75.28526432630741","different"
"Utah_111","2017-07-10 12:05:27 -0700","0","Tobler Museum","Sauer Center","Sauer Center","18","20.69981415519987","2.699814155199874","same"
"Utah_111","2017-07-10 12:05:27 -0700","0","Tobler Museum","Sauer Center","Harvey House","68","147.24819099679664","79.24819099679667","different"
"Utah_111","2017-07-10 12:05:27 -0700","0","Tobler Museum","Sauer Center","Golledge Hall","82","67.30353066020724","14.696469339792756","same"
"Utah_111","2017-07-10 12:05:27 -0700","0","Tobler Museum","Sauer Center","Batty House","95","171.00866513563622","76.00866513563619","different"
"Utah_112","2017-07-10 13:11:06 -0700","0","Batty House","Lynch Station","Golledge Hall","1","51.76768153806619","50.7676815380662","different"
"Utah_112","2017-07-10 13:11:06 -0700","0","Batty House","Lynch Station","Tobler Museum","64","37.308021981292235","26.691978018707765","different"
"Utah_112","2017-07-10 13:11:06 -0700","0","Batty House","Lynch Station","Harris Hall","12","37.52863730402908","25.528637304029075","same"
"Utah_112","2017-07-10 13:11:06 -0700","0","Batty House","Lynch Station","Sauer Center","37","30.33169509747685","6.6683049025231504","different"
"Utah_112","2017-07-10 13:11:06 -0700","0","Batty House","Lynch Station","Harvey House","26","93.19423765817854","67.19423765817851","same"
"Utah_112","2017-07-10 13:11:06 -0700","0","Batty House","Lynch Station","Snow Church","37","48.199475530819626","11.199475530819655","different"
"Utah_112","2017-07-10 13:11:06 -0700","0","Batty House","Lynch Station","Lynch Station","38","47.3279838915145","9.32798389151452","same"
"Utah_112","2017-07-10 13:11:06 -0700","0","Lynch Station","Harris Hall","Snow Church","104","8.968174613078455","95.03182538692154","different"
"Utah_112","2017-07-10 13:11:06 -0700","0","Lynch Station","Harris Hall","Harvey House","4","48.195938013595914","44.195938013595935","same"
"Utah_112","2017-07-10 13:11:06 -0700","0","Lynch Station","Harris Hall","Tobler Museum","172","17.95076442063424","154.04923557936576","different"
"Utah_112","2017-07-10 13:11:06 -0700","0","Lynch Station","Harris Hall","Sauer Center","172","29.209033423777644","142.79096657622236","different"
"Utah_112","2017-07-10 13:11:06 -0700","0","Lynch Station","Harris Hall","Batty House","134","130.6542463331721","3.3457536668279033","same"
"Utah_112","2017-07-10 13:11:06 -0700","0","Lynch Station","Harris Hall","Harris Hall","2","7.021704670907995","5.02170467090798","same"
"Utah_112","2017-07-10 13:11:06 -0700","0","Lynch Station","Harris Hall","Golledge Hall","118","3.3238637380609717","114.67613626193904","different"
"Utah_112","2017-07-10 13:11:06 -0700","0","Harris Hall","Harvey House","Snow Church","7","84.72811220292519","77.72811220292522","different"
"Utah_112","2017-07-10 13:11:06 -0700","0","Harris Hall","Harvey House","Golledge Hall","10","77.71082192465417","67.71082192465417","different"
"Utah_112","2017-07-10 13:11:06 -0700","0","Harris Hall","Harvey House","Tobler Museum","12","99.95984558186653","87.95984558186655","different"
"Utah_112","2017-07-10 13:11:06 -0700","0","Harris Hall","Harvey House","Lynch Station","73","114.56279427841685","41.562794278416845","same"
"Utah_112","2017-07-10 13:11:06 -0700","0","Harris Hall","Harvey House","Batty House","95","83.35216568459657","11.64783431540343","same"
"Utah_112","2017-07-10 13:11:06 -0700","0","Harris Hall","Harvey House","Harvey House","2","2.1467969036293297","0.14679690362930842","same"
"Utah_112","2017-07-10 13:11:06 -0700","0","Harris Hall","Harvey House","Sauer Center","42","110.65743363432563","68.65743363432563","different"
"Utah_112","2017-07-10 13:11:06 -0700","0","Harvey House","Harris Hall","Sauer Center","86","46.2920539630187","39.7079460369813","different"
"Utah_112","2017-07-10 13:11:06 -0700","0","Harvey House","Harris Hall","Lynch Station","23","32.282464292919585","9.282464292919599","same"
"Utah_112","2017-07-10 13:11:06 -0700","0","Harvey House","Harris Hall","Tobler Museum","97","42.146158627272044","54.853841372727956","different"
"Utah_112","2017-07-10 13:11:06 -0700","0","Harvey House","Harris Hall","Batty House","1","46.546899122186026","45.546899122186005","same"
"Utah_112","2017-07-10 13:11:06 -0700","0","Harvey House","Harris Hall","Harris Hall","4","4.196894849005717","0.19689484900573007","same"
"Utah_112","2017-07-10 13:11:06 -0700","0","Harvey House","Harris Hall","Snow Church","89","66.19140237525873","22.808597624741267","different"
"Utah_112","2017-07-10 13:11:06 -0700","0","Harvey House","Harris Hall","Golledge Hall","88","64.95302540271733","23.04697459728267","different"
"Utah_112","2017-07-10 13:11:06 -0700","0","Golledge Hall","Snow Church","Lynch Station","150","173.9683139144772","23.96831391447722","different"
"Utah_112","2017-07-10 13:11:06 -0700","0","Golledge Hall","Snow Church","Tobler Museum","150","147.02844706156864","2.9715529384313584","same"
"Utah_112","2017-07-10 13:11:06 -0700","0","Golledge Hall","Snow Church","Sauer Center","72","76.21088344473236","4.21088344473236","same"
"Utah_112","2017-07-10 13:11:06 -0700","0","Golledge Hall","Snow Church","Snow Church","1","1.2041344013641102","0.2041344013641151","same"
"Utah_112","2017-07-10 13:11:06 -0700","0","Golledge Hall","Snow Church","Harris Hall","52","176.20228061379694","124.20228061379694","different"
"Utah_112","2017-07-10 13:11:06 -0700","0","Golledge Hall","Snow Church","Harvey House","14","139.9309367825621","125.9309367825621","different"
"Utah_112","2017-07-10 13:11:06 -0700","0","Golledge Hall","Snow Church","Batty House","145","173.56946174631722","28.569461746317188","different"
"Utah_112","2017-07-10 13:11:06 -0700","0","Snow Church","Sauer Center","Sauer Center","2","0.27926235158294926","1.7207376484170507","same"
"Utah_112","2017-07-10 13:11:06 -0700","0","Snow Church","Sauer Center","Tobler Museum","62","63.69277616633406","1.6927761663340561","same"
"Utah_112","2017-07-10 13:11:06 -0700","0","Snow Church","Sauer Center","Batty House","103","90.64700941659355","12.352990583406452","different"
"Utah_112","2017-07-10 13:11:06 -0700","0","Snow Church","Sauer Center","Harris Hall","148","88.09346154480706","59.906538455192944","different"
"Utah_112","2017-07-10 13:11:06 -0700","0","Snow Church","Sauer Center","Lynch Station","107","79.44851915391443","27.551480846085568","different"
"Utah_112","2017-07-10 13:11:06 -0700","0","Snow Church","Sauer Center","Golledge Hall","124","125.84311454991943","1.8431145499194486","same"
"Utah_112","2017-07-10 13:11:06 -0700","0","Snow Church","Sauer Center","Harvey House","43","119.69295786010949","76.69295786010946","different"
"Utah_112","2017-07-10 13:11:06 -0700","0","Sauer Center","Tobler Museum","Tobler Museum","9","2.713388186025341","6.286611813974659","same"
"Utah_112","2017-07-10 13:11:06 -0700","0","Sauer Center","Tobler Museum","Snow Church","87","89.63525725921563","2.6352572592156207","same"
"Utah_112","2017-07-10 13:11:06 -0700","0","Sauer Center","Tobler Museum","Lynch Station","87","17.76205492025987","69.23794507974013","different"
"Utah_112","2017-07-10 13:11:06 -0700","0","Sauer Center","Tobler Museum","Harris Hall","149","4.240040563502388","144.7599594364976","different"
"Utah_112","2017-07-10 13:11:06 -0700","0","Sauer Center","Tobler Museum","Harvey House","94","23.091344032837192","70.90865596716282","different"
"Utah_112","2017-07-10 13:11:06 -0700","0","Sauer Center","Tobler Museum","Golledge Hall","46","51.85616181338527","5.856161813385256","same"
"Utah_112","2017-07-10 13:11:06 -0700","0","Sauer Center","Tobler Museum","Batty House","46","6.744508622348706","39.255491377651296","different"
"Utah_112","2017-07-10 13:11:06 -0700","0","Tobler Museum","Sauer Center","Harvey House","23","147.24819099679664","124.24819099679664","different"
"Utah_112","2017-07-10 13:11:06 -0700","0","Tobler Museum","Sauer Center","Harris Hall","68","173.2852643263074","105.28526432630741","different"
"Utah_112","2017-07-10 13:11:06 -0700","0","Tobler Museum","Sauer Center","Lynch Station","111","156.23556254554433","45.235562545544326","different"
"Utah_112","2017-07-10 13:11:06 -0700","0","Tobler Museum","Sauer Center","Sauer Center","2","20.69981415519987","18.699814155199874","same"
"Utah_112","2017-07-10 13:11:06 -0700","0","Tobler Museum","Sauer Center","Golledge Hall","85","67.30353066020724","17.696469339792756","same"
"Utah_112","2017-07-10 13:11:06 -0700","0","Tobler Museum","Sauer Center","Snow Church","39","38.78279808560637","0.2172019143936268","same"
"Utah_112","2017-07-10 13:11:06 -0700","0","Tobler Museum","Sauer Center","Batty House","125","171.00866513563622","46.00866513563619","different"
"Utah_113","2017-07-12 14:05:01 -0700","0","Batty House","Lynch Station","Harvey House","6","93.19423765817854","87.19423765817851","same"
"Utah_113","2017-07-12 14:05:01 -0700","0","Batty House","Lynch Station","Lynch Station","6","47.3279838915145","41.32798389151452","same"
"Utah_113","2017-07-12 14:05:01 -0700","0","Batty House","Lynch Station","Tobler Museum","63","37.308021981292235","25.691978018707765","different"
"Utah_113","2017-07-12 14:05:01 -0700","0","Batty House","Lynch Station","Harris Hall","75","37.52863730402908","37.47136269597092","same"
"Utah_113","2017-07-12 14:05:01 -0700","0","Batty House","Lynch Station","Snow Church","13","48.199475530819626","35.199475530819655","different"
"Utah_113","2017-07-12 14:05:01 -0700","0","Batty House","Lynch Station","Golledge Hall","57","51.76768153806619","5.232318461933808","different"
"Utah_113","2017-07-12 14:05:01 -0700","0","Batty House","Lynch Station","Sauer Center","24","30.33169509747685","6.331695097476825","different"
"Utah_113","2017-07-12 14:05:01 -0700","0","Lynch Station","Harris Hall","Harvey House","54","48.195938013595914","5.804061986404086","same"
"Utah_113","2017-07-12 14:05:01 -0700","0","Lynch Station","Harris Hall","Golledge Hall","71","3.3238637380609717","67.67613626193904","different"
"Utah_113","2017-07-12 14:05:01 -0700","0","Lynch Station","Harris Hall","Batty House","134","130.6542463331721","3.3457536668279033","same"
"Utah_113","2017-07-12 14:05:01 -0700","0","Lynch Station","Harris Hall","Tobler Museum","115","17.95076442063424","97.04923557936576","different"
"Utah_113","2017-07-12 14:05:01 -0700","0","Lynch Station","Harris Hall","Harris Hall","6","7.021704670907995","1.0217046709079796","same"
"Utah_113","2017-07-12 14:05:01 -0700","0","Lynch Station","Harris Hall","Snow Church","72","8.968174613078455","63.03182538692155","different"
"Utah_113","2017-07-12 14:05:01 -0700","0","Lynch Station","Harris Hall","Sauer Center","152","29.209033423777644","122.79096657622236","different"
"Utah_113","2017-07-12 14:05:01 -0700","0","Harris Hall","Harvey House","Snow Church","97","84.72811220292519","12.271887797074811","different"
"Utah_113","2017-07-12 14:05:01 -0700","0","Harris Hall","Harvey House","Sauer Center","144","110.65743363432563","33.34256636567437","different"
"Utah_113","2017-07-12 14:05:01 -0700","0","Harris Hall","Harvey House","Tobler Museum","123","99.95984558186653","23.04015441813347","different"
"Utah_113","2017-07-12 14:05:01 -0700","0","Harris Hall","Harvey House","Batty House","33","83.35216568459657","50.35216568459657","same"
"Utah_113","2017-07-12 14:05:01 -0700","0","Harris Hall","Harvey House","Harvey House","42","2.1467969036293297","39.85320309637067","same"
"Utah_113","2017-07-12 14:05:01 -0700","0","Harris Hall","Harvey House","Lynch Station","123","114.56279427841685","8.437205721583155","same"
"Utah_113","2017-07-12 14:05:01 -0700","0","Harris Hall","Harvey House","Golledge Hall","15","77.71082192465417","62.71082192465417","different"
"Utah_113","2017-07-12 14:05:01 -0700","0","Harvey House","Harris Hall","Lynch Station","164","32.282464292919585","131.7175357070804","same"
"Utah_113","2017-07-12 14:05:01 -0700","0","Harvey House","Harris Hall","Harris Hall","94","4.196894849005717","89.80310515099428","same"
"Utah_113","2017-07-12 14:05:01 -0700","0","Harvey House","Harris Hall","Sauer Center","23","46.2920539630187","23.292053963018702","different"
"Utah_113","2017-07-12 14:05:01 -0700","0","Harvey House","Harris Hall","Tobler Museum","11","42.146158627272044","31.14615862727203","different"
"Utah_113","2017-07-12 14:05:01 -0700","0","Harvey House","Harris Hall","Batty House","101","46.546899122186026","54.453100877813974","same"
"Utah_113","2017-07-12 14:05:01 -0700","0","Harvey House","Harris Hall","Snow Church","47","66.19140237525873","19.191402375258747","different"
"Utah_113","2017-07-12 14:05:01 -0700","0","Harvey House","Harris Hall","Golledge Hall","41","64.95302540271733","23.953025402717344","different"
"Utah_113","2017-07-12 14:05:01 -0700","0","Golledge Hall","Snow Church","Tobler Museum","108","147.02844706156864","39.02844706156861","same"
"Utah_113","2017-07-12 14:05:01 -0700","0","Golledge Hall","Snow Church","Snow Church","3","1.2041344013641102","1.7958655986358898","same"
"Utah_113","2017-07-12 14:05:01 -0700","0","Golledge Hall","Snow Church","Lynch Station","175","173.9683139144772","1.0316860855228072","different"
"Utah_113","2017-07-12 14:05:01 -0700","0","Golledge Hall","Snow Church","Batty House","174","173.56946174631722","0.43053825368278353","different"
"Utah_113","2017-07-12 14:05:01 -0700","0","Golledge Hall","Snow Church","Harvey House","26","139.9309367825621","113.9309367825621","different"
"Utah_113","2017-07-12 14:05:01 -0700","0","Golledge Hall","Snow Church","Harris Hall","26","176.20228061379694","150.20228061379694","different"
"Utah_113","2017-07-12 14:05:01 -0700","0","Golledge Hall","Snow Church","Sauer Center","77","76.21088344473236","0.7891165552676398","same"
"Utah_113","2017-07-12 14:05:01 -0700","0","Snow Church","Sauer Center","Golledge Hall","130","125.84311454991943","4.156885450080566","same"
"Utah_113","2017-07-12 14:05:01 -0700","0","Snow Church","Sauer Center","Harris Hall","152","88.09346154480706","63.906538455192944","different"
"Utah_113","2017-07-12 14:05:01 -0700","0","Snow Church","Sauer Center","Batty House","102","90.64700941659355","11.352990583406452","different"
"Utah_113","2017-07-12 14:05:01 -0700","0","Snow Church","Sauer Center","Sauer Center","1","0.27926235158294926","0.7207376484170507","same"
"Utah_113","2017-07-12 14:05:01 -0700","0","Snow Church","Sauer Center","Tobler Museum","1","63.69277616633406","62.692776166334056","same"
"Utah_113","2017-07-12 14:05:01 -0700","0","Snow Church","Sauer Center","Lynch Station","84","79.44851915391443","4.551480846085568","different"
"Utah_113","2017-07-12 14:05:01 -0700","0","Snow Church","Sauer Center","Harvey House","93","119.69295786010949","26.69295786010946","different"
"Utah_113","2017-07-12 14:05:01 -0700","0","Sauer Center","Tobler Museum","Harvey House","67","23.091344032837192","43.90865596716281","different"
"Utah_113","2017-07-12 14:05:01 -0700","0","Sauer Center","Tobler Museum","Harris Hall","65","4.240040563502388","60.75995943649761","different"
"Utah_113","2017-07-12 14:05:01 -0700","0","Sauer Center","Tobler Museum","Lynch Station","11","17.76205492025987","6.762054920259857","different"
"Utah_113","2017-07-12 14:05:01 -0700","0","Sauer Center","Tobler Museum","Tobler Museum","1","2.713388186025341","1.7133881860253268","same"
"Utah_113","2017-07-12 14:05:01 -0700","0","Sauer Center","Tobler Museum","Batty House","19","6.744508622348706","12.255491377651294","different"
"Utah_113","2017-07-12 14:05:01 -0700","0","Sauer Center","Tobler Museum","Snow Church","69","89.63525725921563","20.63525725921562","same"
"Utah_113","2017-07-12 14:05:01 -0700","0","Sauer Center","Tobler Museum","Golledge Hall","44","51.85616181338527","7.856161813385256","same"
"Utah_113","2017-07-12 14:05:01 -0700","0","Tobler Museum","Sauer Center","Harvey House","49","147.24819099679664","98.24819099679667","different"
"Utah_113","2017-07-12 14:05:01 -0700","0","Tobler Museum","Sauer Center","Harris Hall","49","173.2852643263074","124.28526432630741","different"
"Utah_113","2017-07-12 14:05:01 -0700","0","Tobler Museum","Sauer Center","Sauer Center","13","20.69981415519987","7.699814155199874","same"
"Utah_113","2017-07-12 14:05:01 -0700","0","Tobler Museum","Sauer Center","Lynch Station","107","156.23556254554433","49.235562545544326","different"
"Utah_113","2017-07-12 14:05:01 -0700","0","Tobler Museum","Sauer Center","Golledge Hall","86","67.30353066020724","18.696469339792756","same"
"Utah_113","2017-07-12 14:05:01 -0700","0","Tobler Museum","Sauer Center","Snow Church","41","38.78279808560637","2.217201914393627","same"
"Utah_113","2017-07-12 14:05:01 -0700","0","Tobler Museum","Sauer Center","Batty House","113","171.00866513563622","58.00866513563619","different"
"Utah_114","2017-07-17 10:44:55 -0700","0","Batty House","Lynch Station","Golledge Hall","48","51.76768153806619","3.767681538066199","different"
"Utah_114","2017-07-17 10:44:55 -0700","0","Batty House","Lynch Station","Harvey House","85","93.19423765817854","8.194237658178508","same"
"Utah_114","2017-07-17 10:44:55 -0700","0","Batty House","Lynch Station","Tobler Museum","17","37.308021981292235","20.308021981292256","different"
"Utah_114","2017-07-17 10:44:55 -0700","0","Batty House","Lynch Station","Sauer Center","48","30.33169509747685","17.66830490252315","different"
"Utah_114","2017-07-17 10:44:55 -0700","0","Batty House","Lynch Station","Snow Church","62","48.199475530819626","13.800524469180374","different"
"Utah_114","2017-07-17 10:44:55 -0700","0","Batty House","Lynch Station","Lynch Station","62","47.3279838915145","14.6720161084855","same"
"Utah_114","2017-07-17 10:44:55 -0700","0","Batty House","Lynch Station","Harris Hall","75","37.52863730402908","37.47136269597092","same"
"Utah_114","2017-07-17 10:44:55 -0700","0","Lynch Station","Harris Hall","Tobler Museum","57","17.95076442063424","39.04923557936576","different"
"Utah_114","2017-07-17 10:44:55 -0700","0","Lynch Station","Harris Hall","Harris Hall","57","7.021704670907995","49.978295329092006","same"
"Utah_114","2017-07-17 10:44:55 -0700","0","Lynch Station","Harris Hall","Golledge Hall","19","3.3238637380609717","15.676136261939028","different"
"Utah_114","2017-07-17 10:44:55 -0700","0","Lynch Station","Harris Hall","Snow Church","16","8.968174613078455","7.031825386921545","different"
"Utah_114","2017-07-17 10:44:55 -0700","0","Lynch Station","Harris Hall","Batty House","133","130.6542463331721","2.3457536668279033","same"
"Utah_114","2017-07-17 10:44:55 -0700","0","Lynch Station","Harris Hall","Harvey House","48","48.195938013595914","0.195938013595935","same"
"Utah_114","2017-07-17 10:44:55 -0700","0","Lynch Station","Harris Hall","Sauer Center","25","29.209033423777644","4.209033423777669","different"
"Utah_114","2017-07-17 10:44:55 -0700","0","Harris Hall","Harvey House","Lynch Station","115","114.56279427841685","0.4372057215831546","same"
"Utah_114","2017-07-17 10:44:55 -0700","0","Harris Hall","Harvey House","Batty House","65","83.35216568459657","18.35216568459657","same"
"Utah_114","2017-07-17 10:44:55 -0700","0","Harris Hall","Harvey House","Tobler Museum","141","99.95984558186653","41.04015441813347","different"
"Utah_114","2017-07-17 10:44:55 -0700","0","Harris Hall","Harvey House","Snow Church","88","84.72811220292519","3.271887797074811","different"
"Utah_114","2017-07-17 10:44:55 -0700","0","Harris Hall","Harvey House","Sauer Center","102","110.65743363432563","8.657433634325628","different"
"Utah_114","2017-07-17 10:44:55 -0700","0","Harris Hall","Harvey House","Golledge Hall","77","77.71082192465417","0.7108219246541694","different"
"Utah_114","2017-07-17 10:44:55 -0700","0","Harris Hall","Harvey House","Harvey House","21","2.1467969036293297","18.85320309637067","same"
"Utah_114","2017-07-17 10:44:55 -0700","0","Harvey House","Harris Hall","Lynch Station","34","32.282464292919585","1.7175357070804154","same"
"Utah_114","2017-07-17 10:44:55 -0700","0","Harvey House","Harris Hall","Golledge Hall","71","64.95302540271733","6.04697459728267","different"
"Utah_114","2017-07-17 10:44:55 -0700","0","Harvey House","Harris Hall","Harris Hall","71","4.196894849005717","66.80310515099428","same"
"Utah_114","2017-07-17 10:44:55 -0700","0","Harvey House","Harris Hall","Snow Church","78","66.19140237525873","11.808597624741267","different"
"Utah_114","2017-07-17 10:44:55 -0700","0","Harvey House","Harris Hall","Tobler Museum","40","42.146158627272044","2.1461586272720297","different"
"Utah_114","2017-07-17 10:44:55 -0700","0","Harvey House","Harris Hall","Batty House","81","46.546899122186026","34.453100877813974","same"
"Utah_114","2017-07-17 10:44:55 -0700","0","Harvey House","Harris Hall","Sauer Center","51","46.2920539630187","4.707946036981298","different"
"Utah_114","2017-07-17 10:44:55 -0700","0","Golledge Hall","Snow Church","Snow Church","1","1.2041344013641102","0.2041344013641151","same"
"Utah_114","2017-07-17 10:44:55 -0700","0","Golledge Hall","Snow Church","Batty House","177","173.56946174631722","3.4305382536827835","different"
"Utah_114","2017-07-17 10:44:55 -0700","0","Golledge Hall","Snow Church","Tobler Museum","123","147.02844706156864","24.028447061568613","same"
"Utah_114","2017-07-17 10:44:55 -0700","0","Golledge Hall","Snow Church","Sauer Center","123","76.21088344473236","46.78911655526764","same"
"Utah_114","2017-07-17 10:44:55 -0700","0","Golledge Hall","Snow Church","Lynch Station","168","173.9683139144772","5.968313914477221","different"
"Utah_114","2017-07-17 10:44:55 -0700","0","Golledge Hall","Snow Church","Harris Hall","53","176.20228061379694","123.20228061379694","different"
"Utah_114","2017-07-17 10:44:55 -0700","0","Golledge Hall","Snow Church","Harvey House","119","139.9309367825621","20.93093678256207","different"
"Utah_114","2017-07-17 10:44:55 -0700","0","Snow Church","Sauer Center","Harvey House","123","119.69295786010949","3.3070421398905125","different"
"Utah_114","2017-07-17 10:44:55 -0700","0","Snow Church","Sauer Center","Sauer Center","0","0.27926235158294926","0.2792623515829291","same"
"Utah_114","2017-07-17 10:44:55 -0700","0","Snow Church","Sauer Center","Golledge Hall","123","125.84311454991943","2.8431145499194486","same"
"Utah_114","2017-07-17 10:44:55 -0700","0","Snow Church","Sauer Center","Harris Hall","84","88.09346154480706","4.093461544807042","different"
"Utah_114","2017-07-17 10:44:55 -0700","0","Snow Church","Sauer Center","Tobler Museum","49","63.69277616633406","14.692776166334056","same"
"Utah_114","2017-07-17 10:44:55 -0700","0","Snow Church","Sauer Center","Batty House","164","90.64700941659355","73.35299058340645","different"
"Utah_114","2017-07-17 10:44:55 -0700","0","Snow Church","Sauer Center","Lynch Station","172","79.44851915391443","92.55148084608557","different"
"Utah_114","2017-07-17 10:44:55 -0700","0","Sauer Center","Tobler Museum","Harris Hall","35","4.240040563502388","30.75995943649761","different"
"Utah_114","2017-07-17 10:44:55 -0700","0","Sauer Center","Tobler Museum","Tobler Museum","35","2.713388186025341","32.28661181397466","same"
"Utah_114","2017-07-17 10:44:55 -0700","0","Sauer Center","Tobler Museum","Batty House","71","6.744508622348706","64.2554913776513","different"
"Utah_114","2017-07-17 10:44:55 -0700","0","Sauer Center","Tobler Museum","Lynch Station","60","17.76205492025987","42.23794507974013","different"
"Utah_114","2017-07-17 10:44:55 -0700","0","Sauer Center","Tobler Museum","Harvey House","40","23.091344032837192","16.908655967162808","different"
"Utah_114","2017-07-17 10:44:55 -0700","0","Sauer Center","Tobler Museum","Golledge Hall","47","51.85616181338527","4.856161813385256","same"
"Utah_114","2017-07-17 10:44:55 -0700","0","Sauer Center","Tobler Museum","Snow Church","84","89.63525725921563","5.635257259215621","same"
"Utah_114","2017-07-17 10:44:55 -0700","0","Tobler Museum","Sauer Center","Sauer Center","1","20.69981415519987","19.699814155199874","same"
"Utah_114","2017-07-17 10:44:55 -0700","0","Tobler Museum","Sauer Center","Snow Church","1","38.78279808560637","37.78279808560637","same"
"Utah_114","2017-07-17 10:44:55 -0700","0","Tobler Museum","Sauer Center","Batty House","24","171.00866513563622","147.00866513563622","different"
"Utah_114","2017-07-17 10:44:55 -0700","0","Tobler Museum","Sauer Center","Golledge Hall","71","67.30353066020724","3.696469339792756","same"
"Utah_114","2017-07-17 10:44:55 -0700","0","Tobler Museum","Sauer Center","Harris Hall","62","173.2852643263074","111.28526432630741","different"
"Utah_114","2017-07-17 10:44:55 -0700","0","Tobler Museum","Sauer Center","Harvey House","67","147.24819099679664","80.24819099679667","different"
"Utah_114","2017-07-17 10:44:55 -0700","0","Tobler Museum","Sauer Center","Lynch Station","51","156.23556254554433","105.23556254554433","different"
"Utah_115","2017-07-17 12:03:01 -0700","0","Batty House","Lynch Station","Harvey House","67","93.19423765817854","26.19423765817851","same"
"Utah_115","2017-07-17 12:03:01 -0700","0","Batty House","Lynch Station","Harris Hall","2","37.52863730402908","35.528637304029075","same"
"Utah_115","2017-07-17 12:03:01 -0700","0","Batty House","Lynch Station","Tobler Museum","35","37.308021981292235","2.3080219812922564","different"
"Utah_115","2017-07-17 12:03:01 -0700","0","Batty House","Lynch Station","Snow Church","16","48.199475530819626","32.199475530819655","different"
"Utah_115","2017-07-17 12:03:01 -0700","0","Batty House","Lynch Station","Sauer Center","16","30.33169509747685","14.331695097476825","different"
"Utah_115","2017-07-17 12:03:01 -0700","0","Batty House","Lynch Station","Golledge Hall","0","51.76768153806619","51.7676815380662","different"
"Utah_115","2017-07-17 12:03:01 -0700","0","Batty House","Lynch Station","Lynch Station","26","47.3279838915145","21.32798389151452","same"
"Utah_115","2017-07-17 12:03:01 -0700","0","Lynch Station","Harris Hall","Batty House","122","130.6542463331721","8.654246333172068","same"
"Utah_115","2017-07-17 12:03:01 -0700","0","Lynch Station","Harris Hall","Golledge Hall","60","3.3238637380609717","56.67613626193903","different"
"Utah_115","2017-07-17 12:03:01 -0700","0","Lynch Station","Harris Hall","Tobler Museum","64","17.95076442063424","46.04923557936576","different"
"Utah_115","2017-07-17 12:03:01 -0700","0","Lynch Station","Harris Hall","Sauer Center","25","29.209033423777644","4.209033423777669","different"
